event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2484,"12 June 2015",2015,2,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Banten,Tangerang,Periuk,Tangerang,-6.1765,106.5799,1,"US State Department",Other,"On 12 June 2015, two suspects were found dead, one from a gunshot wound and another from a broken neck, in a police detention center in Tangerang city, Banten province. They had been arrested on 8 June for allegedly being involved in an auto theft syndicate that conducted a deadly robbery on 1 February.",2,,1618531557
IDN2483,"08 June 2015",2015,2,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Banten,Tangerang,Periuk,Tangerang,-6.1765,106.5799,1,"US State Department",Other,"On 8 June 2015, police arrested 19 individuals in Tangerang city, Banten province, who were allegedly involved in an auto theft syndicate that conducted a deadly robbery on 1 February. They detained the suspects for four days at a police detention center, and several of the suspects alleged they were tortured.",0,,1618531557
IDN2481,"08 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 8 June 2015, dozens of teachers held a peaceful protest in Bandung city, West Java province, demanding transparency of school aid allocation.",0,"crowd size=dozens",1649355998
IDN2482,"08 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Fishers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Jember,Kaliwates,Jember,-8.1721,113.6995,1,Tribunnews,National,"On 8 June 2015, hundreds of fishers held a peaceful protest in Jember district, Jember regency, East Java province, opposing the construction of a water break on the coast that had killed three people.",0,"crowd size=hundreds",1649355998
IDN2480,"05 June 2015",2015,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,"Biak Numfor",Samofa,Samofa,-1.1682,136.0877,2,HumanRightsPapua,Other,"On 5 June 2015, an air force member engaged in a fight with a Papua man in Rafat village in Samofa district, Biak regency, Papua province, and approximately 50 military members joined when the man tried to fight back with a gardening tool. The man's sister tried to intervene and she was severely beaten as well.",0,,1610486400
IDN2479,"05 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 5 June 2015, a group of protesters, including some students, held a peaceful protest outside a multi-finance company in Makassar city, South Sulawesi province, after the company's debt collector killed a debtor.",0,"crowd size=no report",1649355998
IDN328,"05 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,"Jakarta Post",National,"On 5 June 2015, hundreds of vendors protested and demanded the committee give refunds to verified vendors at the Jakarta Folk Fair in Senayan (PRJ Senayan), South Jakarta.",0,,1659475468
IDN2477,"04 June 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Kaimana,Kaimana,Kaimana,-3.6635,133.7649,1,HumanRightsPapua,Other,"On 4 June 2015, a KNPB demonstration for ULMWP membership status at MSG in Kaimana city, West Papua province, was disrupted by the police and included the arbitrary arrest of 5 demonstrators.",0,"crowd size=no report",1576600005
IDN2476,"04 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Maluku,Ambon,Sirimau,Ambon,-3.6958,128.1833,1,Kompas,National,"On 4 June 2015, hundreds of protesters held a peaceful protest in Ambon city, Maluku province, after their application to enter Police Academy was rejected without clear reason.",0,"crowd size=hundreds",1649355998
IDN2478,"04 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,"Papuans Behind Bars",Other,"On 4 June 2015, hundreds of community members staged a demonstration outside the police station in Wamena town (Jayawijaya regency, Papua province), to demand the release of 23 detainees who had been arrested the day before for participating in a meeting at the Sinapuk Indigenous Council Office discussing opening democratic space in Papua. The detainees were later released.",0,"crowd size=hundreds",1657632894
IDN2475,"03 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); HMI: Muslim Students Association; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 3 June 2015, a group of students from HMI: Muslim Students Association held a peaceful protest in Makassar city, South Sulawesi province, demanding the investigation of parliament members with fake diploma certificates.",0,"crowd size=no report",1649355998
IDN327,"03 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"North Jakarta",Koja,"Jakarta - North",-6.1327,106.8927,1,"Jakarta Post",National,"On 3 June 2015, residents of Pinangsia, West Jakarta protested in Marunda, North Jakarta against their eviction and demanded that they should be relocated to their old residence.",0,,1659475468
IDN2473,"01 June 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Christian Group (Indonesia); KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); Students (Indonesia)",6,"Police Forces of Indonesia (2014-)","Police Forces of Indonesia (2014-) Mobile Brigade Corps",1,16,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Papuans Behind Bars",Other,"On 1 June 2015, the KNPB held a prayer session during a staged demonstration in Manokwari city, West Papua province, and it was forcibly dispersed and some demonstrators were detained. Later, a student who'd attended the demonstration went to bring food to those detained at Brimob headquarters and was also detained.",0,"crowd size=no report",1618531555
IDN2474,"01 June 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Sidoarjo,Sidoarjo,Sidoarjo,-7.4478,112.7183,1,Tribunnews,National,"On 1 June 2015, dozens of hawkers held a peaceful protest in Sidoarjo district, Sidoarjo regency, East Java province, because they were not allowed to open their stalls in a certain area.",0,"crowd size=dozens",1649355998
IDN608,"30 May 2015",2015,2,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"Amnesty International",Other,"Between 26 May and 3 June 2015, a peaceful protest was staged in support of ULMWP in Jayapura city, Papua province. The police arrested 90 KNPB activists total in Wamena town, Jayapura city, Nabire city, Yahukimo regency, Jayawijaya regency and Sentani, claiming they didn't have permission to hold protests or rallies, and because they believed the KNPB was affiliated with the armed OPM.",0,"crowd size=no report",1618531858
IDN610,"30 May 2015",2015,2,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Nabire,Nabire,Nabire,-3.3598,135.5007,1,"Amnesty International",Other,"Between 26 May and 3 June 2015, a peaceful protest was staged in support of ULMWP in Nabire city, Papua province. The police arrested 90 KNPB activists total in Wamena town, Jayapura city, Nabire city, Yahukimo regency, Jayawijaya regency and Sentani, claiming they didn't have permission to hold protests or rallies, and because they believed the KNPB was affiliated with the armed OPM.",0,"crowd size=no report",1572403696
IDN609,"30 May 2015",2015,3,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,"Civilians (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Amnesty International",Other,"Between 20 May and 14 June 2015, four political activists held in detention following their participation in a peaceful rally, are being held at a Brimob detention centre in Manokwari city, West Papua province. They have reported to their lawyers being beaten and burnt with cigarettes by at least four police personnel while in detention.",0,,1618531858
IDN607,"30 May 2015",2015,2,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,2,"Amnesty International",Other,"Between 26 May and 3 June 2015, a peaceful protest was staged in support of ULMWP in Yahukimo regency, Papua province. The police arrested 90 KNPB activists total in Wamena town, Jayapura city, Nabire city, Yahukimo regency, Jayawijaya regency and Sentani, claiming they didn't have permission to hold protests or rallies, and because they believed the KNPB was affiliated with the armed OPM.",0,"crowd size=no report",1572403697
IDN611,"30 May 2015",2015,2,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,2,"Amnesty International",Other,"Around 30 May 2015 (between 26 May - 3 June), a peaceful protest was staged in support of ULMWP in Jayawijaya regency, Papua province (coded to Wamena town). The police arrested 90 KNPB activists total in Wamena town, Jayapura city, Nabire city, Yahukimo regency, Jayawijaya regency and Sentani, claiming they didn't have permission to hold protests or rallies, and because they believed the KNPB was affiliated with the armed OPM.",0,"crowd size=no report",1657632894
IDN2472,"30 May 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Jakarta,"West Jakarta",Kebonjeruk,"Jakarta - West",-6.1683,106.7588,1,Tribunnews,National,"On 30 May 2015, a riot broke out in West Jakarta City, Jakarta province, when the Indonesian Municipal Police tore down fences surrounding a disputed plot of land. The land plot was claimed by a state-owned oil company and a group of rioters, who tried to intervene the police by pushing them out of the land.",0,"crowd size=no report",1659475470
IDN2470,"29 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Sidoarjo,Porong,Porong,-7.5317,112.73,1,Tempo,National,"On 29 May 2015, hundreds of mud disaster's victims held a peaceful protest in Porong district, Sidoarjo regency, East Java province, commemorating eight years of the disaster caused by a mining company. They demanded the promised compensation.",0,"crowd size=hundreds",1649355998
IDN2471,"29 May 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","FBR: Betawi Brotherhood Forum",5,"Private Security Forces (Indonesia)",,8,58,,360,"Southeast Asia",Indonesia,Jakarta,"North Jakarta",Koja,"Jakarta - North",-6.1327,106.8927,1,Kompas,National,"On 29 May 2015, hundreds of members of FBR: Betawi Rempug Forum rioted at a mall in North Jakarta City, Jakarta province by trying to destroy the mall. They clashed with the mall's security. The reason for the riot was unknown.",0,"crowd size=hundreds",1659475468
IDN2468,"28 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Nabire,Nabire,Nabire,-3.3598,135.5007,1,HumanRightsPapua,Other,"On 28 May 2015, a KNPB demonstration for ULMWP membership status at MSG in Nabire city, Papua province, was disrupted by the police and included the arbitrary arrest of 8 demonstrators.",0,"crowd size=no report",1576600005
IDN2467,"28 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,1,HumanRightsPapua,Other,"On 28 May 2015, a KNPB demonstration for ULMWP membership status at MSG in Dekai city, Yahukimo regency, Papua province, was disrupted by the police and included the arbitrary arrest of 2 demonstrators.",0,"crowd size=no report",1576600005
IDN326,"28 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"Jakarta Post; HumanRightsPapua",Other-National,"On 28 May 2015, police in Jayapura arrested 52 people for gathering for attending a KNPB rally in support of ULMWP joining the Melanesian Spearhead Group (MSG), which ended in a clash with security personnel. The police also ill-treated and tortured demonstrators during arrest.",0,"crowd size=52",1651182397
IDN2469,"28 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,HumanRightsPapua,Other,"On 28 May 2015, a KNPB demonstration for ULMWP membership status at MSG in Wamena town (Jayawijaya regency, Papua province), was disrupted by the police and included the arbitrary arrest of 33 demonstrators.",0,"crowd size=33",1657632894
IDN324,"27 May 2015",2015,1,"Political violence","Violence against civilians",Attack,"TPNPB: West Papua National Liberation Army",,2,"Civilians (Indonesia)",,7,27,"Civilian targeting",360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,3,"Deutsche Welle",International,"On 27 May 2015, gunmen believed to be of Free Papua Movement attacked a house in Indonesia's restive province of Papua overnight, killing one person and wounding three others. The attack came days after leaders of the separatist Free Papua Movement (OPM) threatened to kill security forces and any 'straight-haired' non-indigenous civilians.",1,,1651182397
IDN325,"27 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tempo,National,"On 27 May 2015, scores of residents of the Pinangsia, Ancol and Pademangan areas staged a protest in front of Jakarta Governor Basuki Tjahaja Purnama's house in Central Jakarta demanding that their homes not be demolished.",0,,1663790297
IDN2466,"26 May 2015",2015,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,"Unidentified Armed Group (Indonesia)","Former GAM: Free Aceh Movement",3,13,,360,"Southeast Asia",Indonesia,Aceh,"North Aceh",Lhoksukon,Lhoksukon,5,97.3666,2,Kompas,National,"On 26 May 2015, Indonesian security forces clashed with former members of GAM: Free Aceh Movement in North Aceh Regency, Aceh province, coded as Lhoksukon district. They exchanged gunfire near the hiding place of the latter group. Indonesian security forces raided the place and confiscated some weapons.",0,,1649355998
IDN323,"25 May 2015",2015,1,"Political violence",Battles,"Armed clash","Islamist Militia (Indonesia)",,3,"Police Forces of Indonesia (2014-)",,1,13,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,1,"Deutsche Welle",International,"On 25 May 2015, police in Indonesia's Central Sulawesi province have killed two suspected Islamic militants during a gunfight in Poso.",2,,1651182397
IDN2465,"24 May 2015",2015,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)",,1,"Unidentified Armed Group (Indonesia)",,3,13,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,"North Poso Pesisir","North Poso Pesisir",-1.2426,120.3905,1,Kompas,National,"On 24 May 2015, an armed clash broke out in Poso Pesisir Utara district, Poso regency, Central Sulawesi, between a group of unidentified rebels and Indonesian police. They exchanged gunfire, killing two rebels.",2,,1649355998
IDN322,"24 May 2015",2015,1,"Political violence",Battles,"Armed clash","GAM: Free Aceh Movement",,2,"Police Forces of Indonesia (2014-)",,1,12,,360,"Southeast Asia",Indonesia,Aceh,Pidie,Mila,Blang,5.3025,95.9118,1,"Jakarta Post",National,"On 24 May 2015, a joint team from the Aceh Police and the police's Mobile Brigade (Brimob) unit shot at two men, killing one, in Blang Malu, Mutiara Timur district, Pidie regency, Aceh regency. The men belonged to Free Aceh Movement (GAM).",1,,1651182397
IDN2464,"24 May 2015",2015,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,"Unidentified Armed Group (Indonesia)","Former GAM: Free Aceh Movement",3,13,,360,"Southeast Asia",Indonesia,Aceh,Pidie,Mutiara,Mutiara,5.2884,95.9556,1,Kompas,National,"On 24 May 2015, Indonesian security forces clashed with former members of GAM: Free Aceh Movement in Mutiara district, Pidie regency, Aceh province. They exchanged gunshots, wounding two officers.",0,,1651182397
IDN2463,"23 May 2015",2015,1,"Political violence","Violence against civilians","Sexual violence","Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,2,HumanRightsPapua,Other,"On 23 May 2015, five men who were detained were released to their home villages in Wamena town (Jayawijaya regency, Papua province), and experienced torture and ill-treatment while in detention, including being shot with firearms, shot with teargas bullets, having nails hammered into forearms, sexual assault and beating with a variety of tools including rattan canes, batons, knuckleduster gloves, rifle butts and wooden beams.",0,,1657632894
IDN606,"21 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,"Amnesty International",Other,"On 21 May 2015, a peaceful protest was staged in support of ULMWP in Sentani town, Jayapura regency, Papua province. The police arrested 27 KNPB activists, claiming they didn't have permission to hold protests or rallies, and because they believed the KNPB was affiliated with the armed OPM.",0,"crowd size=27",1572403696
IDN2462,"21 May 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","ULMWP: United Liberation Movement for West Papua",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"North Sulawesi",Tomohon,"Central Tomohon",Tomohon,1.313,124.834,1,HumanRightsPapua,Other,"On 21 May 2015, there was a public discussion related to ULMWP membership status at MSG in Tomohon city, North Sulawesi province, which included the arbitrary arrest and torture/ill-treatment of one of the participants.",0,"crowd size=no report",1618531554
IDN2461,"21 May 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,"Civilians (Indonesia)","Military Forces of Indonesia (2014-)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Kalimantan",Paser,"Tanah Grogot","Tanah Grogot",-1.9016,116.1835,2,Kompas,National,"On 21 May 2015, three members of Indonesian Police Mobile Brigade attacked a member of the Indonesian military in Paser Regency, East Kalimantan province, coded as Tanah Grogot district. The reason for the attack was unclear. The victim was unarmed during the event. He was heavily wounded on his head after repeatedly hit by a blunt object.",0,,1649355998
IDN2459,"21 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); PMII: Indonesian Islamic Student Movement; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Jombang,Perak,Jombang,-7.5411,112.1833,1,Tribunnews,National,"On 21 May 2015, dozens of students from PMII: Indonesian Islamic Student Movement held a peaceful protest in Jombang district, Jombang regency, East Java province, commemorating 17 years of Indonesian reformation.",0,"crowd size=dozens",1649355998
IDN2458,"21 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Gresik,Gresik,Gresik,-7.1538,112.6561,1,Tribunnews,National,"On 21 May 2015, a group of labourers held a peaceful protest in Gresik city, East Java province, to criticize the factory management for unfair compensation for their work.",0,"crowd size=no report",1649355998
IDN605,"21 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; ULMWP: United Liberation Movement for West Papua; Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,"Biak Numfor",Biak,Biak,-1.1822,136.0835,1,"Amnesty International",Other,"On 21 May 2015, a peaceful protest was staged in support of ULMWP at the Darfuar market in Biak city (Biak Numfor regency, Papua province). The police arrested 20 KNPB activists, claiming they didn't have permission to hold protests or rallies, and because they believed the KNPB was affiliated with the armed OPM. The following day one of the activists that participated was arrested and charged with incitement.",0,"crowd size=20",1657632894
IDN2460,"21 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","KAMMI: Kesatuan Aksi Mahasiswa Muslim Indonesia; Muslim Group (Indonesia); Students (Indonesia)",5,,,0,50,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tribunnews,National,"On 21 May 2015, a group of students from KAMMI: Kesatuan Aksi Mahasiswa Muslim Indonesia held a demonstration in Central Jakarta city, Jakarta province. They threw a smoke bomb. The cause of the demonstration was unclear.",0,"crowd size=no report",1663790297
IDN604,"20 May 2015",2015,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,"Civilian targeting",360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Amnesty International; HumanRightsPapua",Other,"On 20 May 2015, a peaceful rally was staged in Manokwari city, West Papua province, in support of a peaceful Papuan pro-independence umbrella group, the ULMWP. Dozens of protesters were beaten by police with rifle butts during the rally. 75 demonstrators were arrested by police including 4 political activists, and there was torture/ill treatments. Most were released the same day, except the four political activists.",0,"crowd size=75",1618531858
IDN2454,"20 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 20 May 2015, a KNPB demonstration was held for ULMWP membership status at MSG in Jayapura city, Papua province, when police arbitrarily arrested 6 demonstrators.",0,"crowd size=no report",1618531552
IDN2452,"20 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,"Biak Numfor",Biak,Biak,-1.1822,136.0835,1,HumanRightsPapua,Other,"On 20 May 2015, a KNPB demonstration was held for ULMWP membership status at MSG in Biak city, Biak Numfor regency, Papua province, when police arbitrarily arrested 2 demonstrators.",0,"crowd size=no report",1610486400
IDN321,"20 May 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Students (Indonesia)",5,"Police Forces of Indonesia (2014-)","Journalists (Indonesia)",1,15,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,"Tempo; Kompas",National,"On 20 May 2015, a group of students held a demonstration in Makassar city, South Sumatra province, commemorating National Resurgence Day. They demanded Indonesian leaders step down from the office. They blockaded a road, burned a tire, and threw rocks at stand-by Indonesian police. A policeman and two journalists were wounded.",0,"crowd size=no report",1649355998
IDN2453,"20 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bogor,"Central Bogor",Bogor,-6.5944,106.7891,1,Tempo,National,"On 20 May 2015, a group of students held a peaceful protest in Bogor city, West Java province, to criticize the work performance of Indonesian president.",0,"crowd size=no report",1649355998
IDN2451,"20 May 2015",2015,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,"Unidentified Armed Group (Indonesia)","Former GAM: Free Aceh Movement",3,13,,360,"Southeast Asia",Indonesia,Aceh,Pidie,Grong-Grong,Grong-grong,5.3755,95.9064,1,Tribunnews,National,"On 20 May 2015, an armed clash broke out between Indonesian security forces and former members of GAM: Free Aceh Movement in Grong-grong district, Pidie regency, Aceh province. They exchanged gunfire for 10 minutes. Three former GAM members were killed.",3,,1649355998
IDN2455,"20 May 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,Lhokseumawe,"Banda Sakti",Lhokseumawe,5.1801,97.1507,1,Tribunnews,National,"On 20 May 2015, a group of students held a peaceful protest in Lhokseumawe city, Aceh province, demanding the Indonesian president step down from the office.",0,"crowd size=no report",1649355998
IDN2457,"20 May 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Rioters (Indonesia)",,5,55,,360,"Southeast Asia",Indonesia,Banten,"South Tangerang",Ciputat,"South Tangerang",-6.2886,106.7178,1,Tribunnews,National,"On 20 May 2015, a riot broke out between members of two unidentified mass organizations in South Tangerang city, West Java province. Four people were severely wounded by machetes. The reason for the riot was unclear.",0,"crowd size=no report",1649355998
IDN320,"20 May 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Pacific News Agency Service",International,"On 20 May 2015, the police in Indonesia's West Papua detained 70 activists who staged a protest in support of West Papuan membership of the Melanesian Spearhead Group. Pro-independence group the West Papua National Committee (KNPB) took to the streets of provincial capital Manokwari.",0,,1651182397
